Starting Experiment: slimpajama_llama_nlayers8_nhead6_lr0.002_sched_wsd_warmup1500_decay_linear_0.1_iter15000_bs50x4_ws1_seed0_data_seed1337
Experiment Directory: /mntcephfs/lab_data/chenyupeng/senmiao_jaggi_exp_results/slimpajama_llama_nlayers8_nhead6_lr0.002_sched_wsd_warmup1500_decay_linear_0.1_iter15000_bs50x4_ws1_seed0_data_seed1337
Config:
{'config_format': 'base', 'experiment_name': None, 'seed': 0, 'data_seed': 1337, 'eval_interval': 200, 'full_eval_at': [], 'eval_batches': 32, 'device': 'cuda:0', 'distributed_backend': None, 'log_interval': 50, 'results_base_folder': '/mntcephfs/lab_data/chenyupeng/senmiao_jaggi_exp_results', 'permanent_ckpt_interval': 0, 'latest_ckpt_interval': 0, 'resume_from': None, 'resume_from_swa': None, 'auto_resume': True, 'checkpoint_steps': [0, 100, 300, 900, 1500, 3000, 6000, 9000, 12000, 13500, 14250, 15000], 'wandb': True, 'wandb_project': 'my-project', 'wandb_run_prefix': 'none', 'eval_seq_prefix': 'none', 'log_dynamics': False, 'dynamics_logger_cfg': './src/logger/rotational_logger.yaml', 'scheduler': 'wsd', 'cos_inf_steps': 0, 'iterations': 15000, 'warmup_steps': 1500, 'lr': 0.002, 'wsd_final_lr_scale': 0.0, 'wsd_fract_decay': 0.1, 'decay_type': 'linear', 'opt': 'adamw', 'batch_size': 50, 'acc_steps': 4, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'grad_clip': 1.0, 'weight_average': False, 'wa_interval': 5, 'wa_horizon': 500, 'wa_dtype': 'float32', 'wa_use_temp_dir': False, 'wa_sweep_horizon': False, 'max_num_wa_sweeps': 5, 'exponential_moving_average': False, 'ema_interval': 10, 'ema_decay': 0.95, 'ema_after_warmup': False, 'datasets_dir': '/mntcephfs/lab_data/chenyupeng/llm_datasets', 'dataset': 'slimpajama', 'tokenizer': 'gpt2', 'vocab_size': 50304, 'data_in_ram': False, 'model': 'llama', 'parallel_block': False, 'use_pretrained': 'none', 'from_dense': False, 'init_std': 0.02, 'dropout': 0.0, 'n_head': 6, 'n_layer': 8, 'sequence_length': 512, 'n_embd': 384, 'multiple_of': 256, 'rmsnorm_eps': 1e-05, 'dtype': 'bfloat16', 'bias': False, 'compile': True, 'mlp_dim_exp_factor': 1.0, 'world_size': 1}
Loading dataset: 'slimpajama'
/mntcephfs/lab_data/chenyupeng/llm_datasets/slimpajama6B/
Num training tokens: 5827933038
Num validation tokens: 9479563
Model:
Llama(
  (transformer): ModuleDict(
    (wte): Embedding(50304, 384)
    (drop): Dropout(p=0.0, inplace=False)
    (h): ModuleList(
      (0-7): 8 x LlamaBlock(
        (ln_1): RMSNorm()
        (attn): LlamaAttention(
          (c_attn): Linear(in_features=384, out_features=1152, bias=False)
          (c_proj): Linear(in_features=384, out_features=384, bias=False)
          (attn_dropout): Dropout(p=0.0, inplace=False)
          (resid_dropout): Dropout(p=0.0, inplace=False)
        )
        (ln_2): RMSNorm()
        (mlp): LlamaMLP(
          (w1): Linear(in_features=384, out_features=1024, bias=False)
          (w2): Linear(in_features=384, out_features=1024, bias=False)
          (c_proj): Linear(in_features=1024, out_features=384, bias=False)
        )
      )
    )
    (ln_f): RMSNorm()
  )
  (lm_head): Linear(in_features=384, out_features=50304, bias=False)
)
number of parameters: 33.48M
number of optimized parameters: 33.48M
Optimizer:
AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.95)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.002
    maximize: False
    weight_decay: 0.1
Parameter Group 1
    amsgrad: False
    betas: (0.9, 0.95)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.002
    maximize: False
    weight_decay: 0.0
)
Compiling model ...
>Eval: Iter=0 (0.000 epochs) val_loss=10.873 val_pp=52757.342 val_acc=0.014714
Train: Iter=50 (0.001 epochs) train_loss=9.148 iter_dt=2.13e-01s lr=8.60e-05
Train: Iter=100 (0.002 epochs) train_loss=7.457 iter_dt=2.13e-01s lr=1.52e-04
Train: Iter=150 (0.003 epochs) train_loss=6.559 iter_dt=2.14e-01s lr=2.18e-04
Train: Iter=200 (0.003 epochs) train_loss=6.337 iter_dt=2.14e-01s lr=2.84e-04
>Eval: Iter=200 (0.004 epochs) val_loss=6.391 val_pp=596.349 val_acc=0.172157
Train: Iter=250 (0.004 epochs) train_loss=5.967 iter_dt=2.14e-01s lr=3.50e-04
Train: Iter=300 (0.005 epochs) train_loss=5.677 iter_dt=2.14e-01s lr=4.16e-04
Train: Iter=350 (0.006 epochs) train_loss=5.640 iter_dt=2.15e-01s lr=4.82e-04
Train: Iter=400 (0.007 epochs) train_loss=5.448 iter_dt=2.15e-01s lr=5.48e-04
>Eval: Iter=400 (0.007 epochs) val_loss=5.559 val_pp=259.502 val_acc=0.206096
Train: Iter=450 (0.008 epochs) train_loss=5.412 iter_dt=2.15e-01s lr=6.14e-04
Train: Iter=500 (0.009 epochs) train_loss=5.223 iter_dt=2.14e-01s lr=6.80e-04
Train: Iter=550 (0.010 epochs) train_loss=5.074 iter_dt=2.16e-01s lr=7.46e-04
Train: Iter=600 (0.011 epochs) train_loss=4.683 iter_dt=2.15e-01s lr=8.12e-04
>Eval: Iter=600 (0.011 epochs) val_loss=5.085 val_pp=161.591 val_acc=0.232778
Train: Iter=650 (0.011 epochs) train_loss=4.730 iter_dt=2.15e-01s lr=8.78e-04
Train: Iter=700 (0.012 epochs) train_loss=4.836 iter_dt=2.16e-01s lr=9.44e-04
Train: Iter=750 (0.013 epochs) train_loss=4.612 iter_dt=2.16e-01s lr=1.01e-03
Train: Iter=800 (0.014 epochs) train_loss=4.788 iter_dt=2.16e-01s lr=1.08e-03
>Eval: Iter=800 (0.014 epochs) val_loss=4.647 val_pp=104.288 val_acc=0.279596
Train: Iter=850 (0.015 epochs) train_loss=4.530 iter_dt=2.15e-01s lr=1.14e-03
Train: Iter=900 (0.016 epochs) train_loss=4.575 iter_dt=2.16e-01s lr=1.21e-03
Train: Iter=950 (0.017 epochs) train_loss=4.385 iter_dt=2.16e-01s lr=1.27e-03
Train: Iter=1000 (0.018 epochs) train_loss=4.456 iter_dt=2.16e-01s lr=1.34e-03
>Eval: Iter=1000 (0.018 epochs) val_loss=4.442 val_pp=84.977 val_acc=0.300704
Train: Iter=1050 (0.018 epochs) train_loss=4.371 iter_dt=2.16e-01s lr=1.41e-03
Train: Iter=1100 (0.019 epochs) train_loss=4.745 iter_dt=2.16e-01s lr=1.47e-03
Train: Iter=1150 (0.020 epochs) train_loss=4.253 iter_dt=2.16e-01s lr=1.54e-03
Train: Iter=1200 (0.021 epochs) train_loss=4.299 iter_dt=2.16e-01s lr=1.60e-03
>Eval: Iter=1200 (0.021 epochs) val_loss=4.345 val_pp=77.061 val_acc=0.310210
Train: Iter=1250 (0.022 epochs) train_loss=4.364 iter_dt=2.16e-01s lr=1.67e-03
Train: Iter=1300 (0.023 epochs) train_loss=4.355 iter_dt=2.16e-01s lr=1.74e-03
Train: Iter=1350 (0.024 epochs) train_loss=4.274 iter_dt=2.16e-01s lr=1.80e-03
Train: Iter=1400 (0.025 epochs) train_loss=4.044 iter_dt=2.16e-01s lr=1.87e-03
>Eval: Iter=1400 (0.025 epochs) val_loss=4.270 val_pp=71.547 val_acc=0.314376
Train: Iter=1450 (0.025 epochs) train_loss=4.286 iter_dt=2.15e-01s lr=1.93e-03
Train: Iter=1500 (0.026 epochs) train_loss=4.240 iter_dt=2.16e-01s lr=2.00e-03
Train: Iter=1550 (0.027 epochs) train_loss=4.283 iter_dt=2.17e-01s lr=2.00e-03
Train: Iter=1600 (0.028 epochs) train_loss=4.070 iter_dt=2.16e-01s lr=2.00e-03
